Fecha,Hora,Delito,Delitos_code,POINT_X,POINT_Y,Area Policiaca
2016-06-16,00:45:00,6,Apropiacion Ilegal,18.3950462,-66.14637023,Bayamon
2016-06-16,22:24:00,5,Escalamiento,18.41149198,-66.32345903,Bayamon
2016-06-16,21:45:00,6,Apropiacion Ilegal,18.00078796,-66.64257418,Ponce
2016-06-16,06:30:00,5,Escalamiento,17.99489016,-66.54173887,Ponce
2016-06-16,23:21:00,3,Robo,18.39925828,-66.07711533,San Juan
2016-06-16,02:00:00,9,Otros,18.49567193,-67.03585633,Aguadilla
2016-06-16,14:03:00,4,Agresion Agravada,18.34983658,-66.18980572,Bayamon
2016-06-16,23:12:00,9,Otros,18.27015143,-66.69773352,Utuado
2016-06-16,02:09:00,5,Escalamiento,18.40177242,-66.07261651,San Juan
2016-06-16,17:48:00,5,Escalamiento,18.382668550000002,-66.31816391,Bayamon
2016-06-16,10:30:00,6,Apropiacion Ilegal,18.45012516,-66.17011002,Bayamon
2016-06-16,21:30:00,5,Escalamiento,18.34719642,-65.96768738,Carolina
2016-06-16,17:17:00,3,Robo,18.46477595,-66.09349576,San Juan
2016-06-16,22:00:00,5,Escalamiento,18.01237643,-66.61456486,Ponce
2016-06-16,12:31:00,9,Otros,18.33334856,-65.94969486,Carolina
2016-06-16,10:00:00,9,Otros,18.36975997,-65.92703507,Carolina
2016-06-16,01:00:00,5,Escalamiento,18.23423524,-66.03563744,Caguas
2016-06-16,16:44:00,5,Escalamiento,18.12322013,-66.25004612,Aibonito
2016-06-16,17:24:00,9,Otros,18.16481656,-66.73999967,Utuado
2016-06-16,19:00:00,6,Apropiacion Ilegal,18.49992207,-67.0251451,Aguadilla
2016-06-16,17:33:00,6,Apropiacion Ilegal,18.42462026,-66.05500616,San Juan
2016-06-16,06:00:00,6,Apropiacion Ilegal,18.43941947,-66.44380762,Arecibo
2016-06-16,11:00:00,6,Apropiacion Ilegal,18.03591044,-66.84975109,Ponce
2016-06-16,13:50:00,7,Vehiculo Hurtado,18.42763165,-66.06575511,San Juan
2016-06-16,08:00:00,6,Apropiacion Ilegal,18.44532769,-66.39051175,Bayamon
2016-06-16,16:24:00,6,Apropiacion Ilegal,18.39143117,-65.92235928,Carolina
2016-06-16,19:00:00,6,Apropiacion Ilegal,18.48113794,-66.69701964,Arecibo
2016-06-16,16:00:00,9,Otros,18.44222693,-67.12990705,Aguadilla
2016-06-16,17:29:00,9,Otros,NA,NA,Carolina
2016-06-16,04:39:00,7,Vehiculo Hurtado,18.3744367,-66.09993275,Bayamon
2016-06-16,00:00:00,6,Apropiacion Ilegal,17.97510263,-66.24098594,Guayama
2016-06-16,16:20:00,9,Otros,NA,NA,Carolina
2016-06-16,18:00:00,6,Apropiacion Ilegal,18.4382662,-67.00456815,Aguadilla
2016-06-16,11:35:00,6,Apropiacion Ilegal,18.37782838,-66.36880889,Bayamon
2016-06-16,05:06:00,6,Apropiacion Ilegal,18.40072797,-66.08621021,San Juan
2016-06-16,16:37:00,4,Agresion Agravada,18.16275186,-66.18251589,Caguas
2016-06-16,13:00:00,3,Robo,18.4702386,-66.24720563,Bayamon
2016-06-16,07:00:00,6,Apropiacion Ilegal,18.02643264,-66.79194892,Ponce
2016-06-16,09:25:00,9,Otros,NA,NA,Carolina
2016-06-16,00:31:00,6,Apropiacion Ilegal,18.44356828,-67.14327673,Aguadilla
2016-06-16,03:52:00,7,Vehiculo Hurtado,18.3572486,-66.15182929,Bayamon
2016-06-16,12:00:00,9,Otros,18.39607908,-67.12045244,Aguadilla
2016-06-16,07:02:00,5,Escalamiento,18.27546133,-66.04119659,Caguas
2016-06-16,20:33:00,9,Otros,18.37236515,-67.04643755,Aguadilla
2016-06-16,13:37:00,6,Apropiacion Ilegal,18.41686655,-66.07188819,San Juan
2016-06-16,00:53:00,4,Agresion Agravada,18.00956216,-66.63111928,Ponce
2016-06-16,14:38:00,6,Apropiacion Ilegal,18.24070252,-66.04011071,Caguas
2016-06-16,20:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-06-16,18:51:00,6,Apropiacion Ilegal,18.23201083,-65.90455365,Caguas
2016-06-16,07:26:00,6,Apropiacion Ilegal,18.20880364,-66.22428509,Aibonito
2016-06-16,08:00:00,6,Apropiacion Ilegal,18.00693585,-66.63624678,Ponce
2016-06-16,19:20:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-06-16,14:00:00,7,Vehiculo Hurtado,NA,NA,Carolina
2016-06-16,14:30:00,4,Agresion Agravada,18.20213016,-67.13810006,Mayaguez
2016-06-16,21:45:00,6,Apropiacion Ilegal,18.15077105,-65.78023409,Humacao
2016-06-16,07:04:00,5,Escalamiento,18.35763141,-66.04129018,San Juan
2016-06-16,15:56:00,6,Apropiacion Ilegal,18.41299202,-66.32622535,Bayamon
2016-06-16,17:00:00,7,Vehiculo Hurtado,18.15282519,-65.81928122,Humacao
2016-06-16,21:40:00,6,Apropiacion Ilegal,18.43760376,-66.00574824,Carolina
2016-06-16,22:53:00,6,Apropiacion Ilegal,18.44984458,-66.05035521,San Juan
2016-06-16,16:45:00,6,Apropiacion Ilegal,18.3763726,-65.92629705,Carolina
2016-06-16,08:00:00,5,Escalamiento,18.11774993,-66.16863047,Guayama
2016-06-16,18:00:00,6,Apropiacion Ilegal,18.38249055,-65.95371833,Carolina
2016-06-16,19:18:00,9,Otros,18.31828332,-66.85449848,Utuado
2016-06-16,21:15:00,9,Otros,NA,NA,Carolina
2016-06-16,02:00:00,5,Escalamiento,17.96529515,-66.1136203,Guayama
2016-06-16,10:30:00,6,Apropiacion Ilegal,18.00584185,-66.59112469,Ponce
2016-06-16,19:45:00,6,Apropiacion Ilegal,18.40048368,-66.15717268,Bayamon
2016-06-16,17:00:00,5,Escalamiento,17.98483687,-66.10996183,Guayama
2016-06-16,03:45:00,9,Otros,NA,NA,Carolina
2016-06-16,15:00:00,9,Otros,18.37128357,-67.10039691,Aguadilla
2016-06-16,17:00:00,9,Otros,NA,NA,Aguadilla
2016-06-16,19:05:00,6,Apropiacion Ilegal,18.33979358,-65.99263434,Carolina
2016-06-16,00:53:00,1,Asesinato,18.00956216,-66.63111928,Ponce
2016-06-16,00:13:00,3,Robo,18.35954795,-66.1148773,Bayamon
2016-06-16,17:00:00,9,Otros,18.33979358,-65.99263434,Carolina
2016-06-16,12:13:00,9,Otros,18.3087782,-66.98052194,Aguadilla
2016-06-16,15:00:00,9,Otros,18.31802738,-67.24539363,Aguadilla
2016-06-16,23:37:00,6,Apropiacion Ilegal,18.39701399,-66.02230342,San Juan
2016-06-16,01:12:00,9,Otros,NA,NA,Carolina
2016-06-16,12:00:00,6,Apropiacion Ilegal,18.48157059,-66.82071837,Arecibo
2016-06-16,03:15:00,9,Otros,18.37391189,-65.89981896,Carolina
2016-06-16,01:42:00,9,Otros,NA,NA,Aguadilla
2016-06-16,15:45:00,5,Escalamiento,18.2031551,-67.13371943,Mayaguez
2016-06-16,08:03:00,6,Apropiacion Ilegal,18.35104274,-66.19576861,Bayamon
2016-06-16,14:54:00,9,Otros,18.45865445,-67.16383525,Aguadilla
2016-06-16,15:00:00,9,Otros,18.50059065,-67.0286358,Aguadilla
2016-06-16,00:21:00,1,Asesinato,18.36921501,-65.94196112,Carolina
2016-06-16,16:45:00,9,Otros,18.39607908,-67.12045244,Aguadilla
2016-06-16,01:52:00,3,Robo,18.38804033,-66.15140959,Bayamon
2016-06-16,04:22:00,5,Escalamiento,18.43627003,-66.13188026,Bayamon
2016-06-16,15:00:00,6,Apropiacion Ilegal,18.48686418,-66.7905697,Arecibo
2016-06-16,18:56:00,5,Escalamiento,18.42006854,-66.06573061,San Juan
2016-06-16,00:02:00,5,Escalamiento,18.18798968,-66.006998050000007,Caguas
2016-06-16,00:47:00,6,Apropiacion Ilegal,18.42268058,-66.06457118,San Juan
2016-06-16,14:56:00,9,Otros,18.39710737,-67.12269385,Aguadilla
2016-06-16,14:42:00,6,Apropiacion Ilegal,18.44470173,-66.06618437,San Juan
2016-06-16,18:00:00,9,Otros,18.42508633,-66.01308632,Carolina
2016-06-16,13:47:00,6,Apropiacion Ilegal,18.39820693,-66.05320551,San Juan
2016-06-16,20:20:00,6,Apropiacion Ilegal,18.14578751,-65.81294811,Humacao
2016-06-16,06:28:00,6,Apropiacion Ilegal,18.15542525,-66.30425762,Aibonito
2016-06-16,10:33:00,5,Escalamiento,18.37894065,-66.09393604,San Juan
2016-06-16,16:31:00,6,Apropiacion Ilegal,18.39850761,-66.14859602,Bayamon
2016-06-16,15:00:00,6,Apropiacion Ilegal,18.3693666,-66.01713944,Carolina
2016-06-16,14:44:00,6,Apropiacion Ilegal,18.22294545,-66.22586704,Aibonito
2016-06-16,09:29:00,5,Escalamiento,18.36316946,-66.09046322,San Juan
2016-06-16,19:26:00,6,Apropiacion Ilegal,18.38484061,-66.16574281,Bayamon
2016-06-16,21:13:00,9,Otros,18.37229206,-65.91098512,Carolina
2016-06-16,18:00:00,5,Escalamiento,18.28863327,-67.12556949,Mayaguez
2016-06-16,17:07:00,6,Apropiacion Ilegal,18.4123739,-66.05426019,San Juan
2016-06-16,03:19:00,9,Otros,NA,NA,Utuado
2016-06-15,13:45:00,6,Apropiacion Ilegal,18.40043505,-66.15660122,Bayamon
2016-06-15,04:45:00,6,Apropiacion Ilegal,18.43065401,-65.877867,Carolina
2016-06-15,08:00:00,6,Apropiacion Ilegal,18.37928336,-66.02555998,Carolina
2016-06-15,17:17:00,3,Robo,18.44973595,-66.04933962,San Juan
2016-06-15,12:23:00,6,Apropiacion Ilegal,18.40497795,-66.20078585,Bayamon
2016-06-15,13:44:00,6,Apropiacion Ilegal,18.34003901,-66.06936825,San Juan
2016-06-15,09:00:00,6,Apropiacion Ilegal,18.38542401,-66.2528636,Bayamon
2016-06-15,16:24:00,6,Apropiacion Ilegal,18.39777271,-66.0312493,San Juan
2016-06-15,20:26:00,1,Asesinato,18.19852852,-67.15116577,Mayaguez
2016-06-15,17:36:00,6,Apropiacion Ilegal,18.19491488,-66.02559466,Caguas
2016-06-15,03:00:00,9,Otros,18.36081821,-67.12630293,Aguadilla
2016-06-15,10:08:00,6,Apropiacion Ilegal,18.42614687,-66.06404417,San Juan
2016-06-15,08:30:00,6,Apropiacion Ilegal,18.41927071,-65.97664629,Carolina
2016-06-15,21:01:00,9,Otros,18.37161908,-65.9002726,Carolina
2016-06-15,04:00:00,5,Escalamiento,18.37807953,-66.45969084,Arecibo
2016-06-15,19:40:00,3,Robo,18.40461098,-66.02880405,San Juan
2016-06-15,22:07:00,6,Apropiacion Ilegal,18.21522388,-66.00395349,Caguas
2016-06-15,18:15:00,6,Apropiacion Ilegal,18.01465384,-66.38094629,Ponce
2016-06-15,14:13:00,9,Otros,18.26379741,-66.69899018,Utuado
2016-06-15,19:43:00,7,Vehiculo Hurtado,18.41595996,-66.05950859,San Juan
2016-06-15,19:45:00,5,Escalamiento,18.00849731,-66.61311393,Ponce
2016-06-15,14:20:00,9,Otros,18.35268925,-65.99238024,Carolina
2016-06-15,21:23:00,9,Otros,18.36975997,-65.92703507,Carolina
2016-06-15,21:23:00,9,Otros,18.36975997,-65.92703507,Carolina
2016-06-15,15:15:00,7,Vehiculo Hurtado,18.40972017,-66.05945707,San Juan
2016-06-15,09:00:00,9,Otros,18.49060709,-67.14705474,Aguadilla
2016-06-15,09:00:00,5,Escalamiento,18.38067656,-65.9973196,Carolina
2016-06-15,14:07:00,7,Vehiculo Hurtado,18.38973498,-66.1752318,Bayamon
2016-06-15,17:38:00,6,Apropiacion Ilegal,18.40030708,-66.09904524,San Juan
2016-06-15,23:56:00,9,Otros,18.39637302,-65.99555453,Carolina
2016-06-15,17:24:00,5,Escalamiento,18.07672617,-66.95918957,Mayaguez
2016-06-15,06:30:00,6,Apropiacion Ilegal,18.39060837,-65.96384081,Carolina
2016-06-15,15:30:00,6,Apropiacion Ilegal,18.16781226,-65.8684383,Humacao
2016-06-15,11:25:00,6,Apropiacion Ilegal,17.99323591,-66.64841702,Ponce
2016-06-15,18:05:00,5,Escalamiento,18.48343962,-67.0749323,Aguadilla
2016-06-15,17:00:00,7,Vehiculo Hurtado,18.04870604,-67.19766254,Mayaguez
2016-06-15,11:13:00,6,Apropiacion Ilegal,18.22498422,-65.92887885,Caguas
2016-06-15,17:51:00,6,Apropiacion Ilegal,18.441325,-66.12461,Bayamon
2016-06-15,08:15:00,9,Otros,18.38226288,-65.99075231,Carolina
2016-06-15,01:03:00,6,Apropiacion Ilegal,18.44798349,-66.07561007,San Juan
2016-06-15,16:44:00,7,Vehiculo Hurtado,18.3965535,-66.14577106,Bayamon
2016-06-15,00:00:00,5,Escalamiento,18.40034566,-66.17896045,Bayamon
2016-06-15,16:00:00,9,Otros,NA,NA,Carolina
2016-06-15,15:10:00,9,Otros,18.21725403,-66.5980624,Utuado
2016-06-15,11:50:00,6,Apropiacion Ilegal,18.45195016,-66.07618861,San Juan
2016-06-15,13:38:00,3,Robo,18.46622955,-66.09977808,San Juan
2016-06-15,16:58:00,6,Apropiacion Ilegal,18.44691361,-66.05242758,San Juan
2016-06-15,11:10:00,9,Otros,NA,NA,Utuado
2016-06-15,15:10:00,9,Otros,18.33654054,-67.00079623,Aguadilla
2016-06-15,19:29:00,9,Otros,18.37967282,-67.1911073,Aguadilla
2016-06-15,18:00:00,6,Apropiacion Ilegal,18.39817699,-66.03662145,San Juan
2016-06-15,14:21:00,4,Agresion Agravada,18.4571157,-66.74322083,Arecibo
2016-06-15,08:59:00,4,Agresion Agravada,18.36151044,-66.02045561,Carolina
2016-06-15,08:59:00,4,Agresion Agravada,18.36151044,-66.02045561,Carolina
2016-06-15,01:30:00,6,Apropiacion Ilegal,18.36972224,-66.01728864,Carolina
2016-06-15,04:00:00,9,Otros,18.45440037,-67.08526773,Aguadilla
2016-06-15,23:47:00,9,Otros,18.44864485,-67.14789147,Aguadilla
2016-06-15,22:00:00,6,Apropiacion Ilegal,18.46520067,-66.88703196,Arecibo
2016-06-15,16:53:00,9,Otros,18.41591236,-65.99772831,Carolina
2016-06-15,18:15:00,6,Apropiacion Ilegal,17.99085841,-66.60758835,Ponce
2016-06-15,18:56:00,5,Escalamiento,18.12199165,-66.13855849,Guayama
2016-06-15,17:24:00,6,Apropiacion Ilegal,18.43682263,-66.17828167,Bayamon
2016-06-15,08:26:00,3,Robo,18.38623291,-66.16385162,Bayamon
2016-06-15,11:00:00,6,Apropiacion Ilegal,17.98119535,-66.02298473,Guayama
2016-06-15,12:56:00,7,Vehiculo Hurtado,18.43874469,-66.05331602,San Juan
2016-06-15,02:00:00,6,Apropiacion Ilegal,18.41369296,-65.95730953,Carolina
2016-06-15,06:47:00,6,Apropiacion Ilegal,18.40117959,-65.95096584,Carolina
2016-06-15,15:37:00,9,Otros,18.25651848,-66.72651319,Utuado
2016-06-15,15:04:00,5,Escalamiento,18.34279933,-66.31977088,Bayamon
2016-06-15,11:42:00,6,Apropiacion Ilegal,18.2407633,-66.57240254,Utuado
2016-06-15,20:30:00,9,Otros,18.3952938,-67.11970052,Aguadilla
2016-06-15,15:13:00,6,Apropiacion Ilegal,18.40382362,-66.02990418,San Juan
2016-06-15,13:14:00,9,Otros,NA,NA,Carolina
2016-06-15,19:02:00,5,Escalamiento,18.42986359,-66.39339386,Bayamon
2016-06-15,04:42:00,7,Vehiculo Hurtado,18.39834921,-66.04608472,San Juan
2016-06-15,11:23:00,6,Apropiacion Ilegal,18.40665039,-65.9730312,Carolina
2016-06-15,23:55:00,3,Robo,18.45129044,-66.07012922,San Juan
2016-06-15,21:00:00,6,Apropiacion Ilegal,18.34454605,-66.46707907,Arecibo
2016-06-15,19:38:00,6,Apropiacion Ilegal,18.18888683,-65.9672748,Caguas
2016-06-15,18:01:00,9,Otros,NA,NA,Carolina
2016-06-15,10:18:00,6,Apropiacion Ilegal,18.42567991,-65.9886257,Carolina
2016-06-15,11:00:00,9,Otros,18.46253029,-67.02653475,Aguadilla
2016-06-15,11:30:00,6,Apropiacion Ilegal,18.18911318,-65.96261227,Caguas
2016-06-15,12:00:00,6,Apropiacion Ilegal,NA,NA,Humacao
2016-06-15,10:54:00,6,Apropiacion Ilegal,18.43967195,-66.34809423,Bayamon
2016-06-15,06:30:00,9,Otros,18.37649815,-66.02836176,Carolina
2016-06-15,08:50:00,9,Otros,18.373939879999998,-66.02417589,Carolina
2016-06-15,23:10:00,9,Otros,18.44214108,-66.02957292,Carolina
2016-06-15,04:25:00,5,Escalamiento,18.48211253,-66.42142812,Bayamon
2016-06-15,09:57:00,9,Otros,18.41292755,-67.15505296,Aguadilla
2016-06-15,08:30:00,4,Agresion Agravada,17.99585571,-66.49935952,Ponce
2016-06-15,19:00:00,9,Otros,NA,NA,Carolina
2016-06-15,21:30:00,6,Apropiacion Ilegal,18.33626451,-67.15854371,Aguadilla
2016-06-15,11:04:00,6,Apropiacion Ilegal,18.45156809,-66.07567882,San Juan
2016-06-15,08:00:00,5,Escalamiento,18.47416642,-66.72549665,Arecibo
2016-06-15,18:55:00,4,Agresion Agravada,18.33353575,-65.6467977,Fajardo
2016-06-15,07:00:00,6,Apropiacion Ilegal,18.4027992,-66.16720209,Bayamon
2016-06-15,08:00:00,3,Robo,18.40647635,-66.28570967,Bayamon
2016-06-15,13:00:00,6,Apropiacion Ilegal,18.48160109,-66.56832604,Arecibo
2016-06-15,09:56:00,5,Escalamiento,18.37732912,-66.16678831,Bayamon
2016-06-15,02:34:00,9,Otros,18.26341268,-66.69360128,Utuado
2016-06-15,22:00:00,9,Otros,18.4436461,-66.01767698,Carolina
2016-06-15,21:24:00,7,Vehiculo Hurtado,18.40124811,-66.15516574,Bayamon
2016-06-15,21:00:00,6,Apropiacion Ilegal,18.07363522,-66.95998226,Mayaguez
2016-06-15,09:30:00,6,Apropiacion Ilegal,18.16638193,-65.74779128,Humacao
2016-06-15,08:33:00,7,Vehiculo Hurtado,18.38177834,-65.86981453,Carolina
2016-06-15,09:00:00,5,Escalamiento,18.07711732,-66.95783922,Mayaguez
2016-06-15,12:43:00,6,Apropiacion Ilegal,18.15571589,-67.14315425,Mayaguez
2016-06-15,16:15:00,5,Escalamiento,18.0554726,-67.14879852,Mayaguez
2016-06-15,17:09:00,6,Apropiacion Ilegal,18.35496973,-65.70195653,Fajardo
2016-06-15,13:00:00,6,Apropiacion Ilegal,17.99173927,-66.61598178,Ponce
2016-06-15,20:42:00,6,Apropiacion Ilegal,18.44539262,-66.3866936,Bayamon
2016-06-15,17:18:00,6,Apropiacion Ilegal,18.4882854,-66.95682418,Arecibo
2016-06-15,03:00:00,7,Vehiculo Hurtado,18.36972224,-66.01728864,Carolina
2016-06-15,08:44:00,6,Apropiacion Ilegal,18.32536584,-66.40238183,Arecibo
2016-06-15,15:10:00,9,Otros,18.21730432,-66.59795364,Utuado
2016-06-15,12:24:00,5,Escalamiento,18.05485743,-66.50585266,Ponce
2016-06-15,10:10:00,7,Vehiculo Hurtado,18.32545738,-66.45030471,Arecibo
2016-06-15,21:00:00,9,Otros,18.36982555,-66.00236584,Carolina
2016-06-15,00:00:00,5,Escalamiento,17.98325175,-66.11573108,Guayama
2016-06-15,15:24:00,5,Escalamiento,18.17829214,-67.15008668,Mayaguez
2016-06-15,07:40:00,5,Escalamiento,18.44582999,-66.38106772,Bayamon
2016-06-15,11:03:00,5,Escalamiento,18.21082782,-66.01426917,Caguas
2016-06-15,15:10:00,9,Otros,18.21777428,-66.61692785,Utuado
2016-06-15,23:47:00,5,Escalamiento,18.39426746,-67.11154405,Aguadilla
2016-06-15,13:11:00,9,Otros,18.37033365,-67.09701311,Aguadilla
2016-06-15,11:59:00,6,Apropiacion Ilegal,18.24121181,-66.3666845,Aibonito
2016-06-15,15:03:00,5,Escalamiento,18.24645163,-66.11740166,Caguas
2016-06-15,08:00:00,6,Apropiacion Ilegal,18.4873433,-66.82667218,Arecibo
2016-06-15,17:54:00,3,Robo,18.35810391,-66.14352906,Bayamon
2016-06-15,19:00:00,6,Apropiacion Ilegal,18.47780953,-66.69947084,Arecibo
2016-06-15,17:50:00,5,Escalamiento,18.45038252,-66.4079742,Bayamon
2016-06-15,18:00:00,4,Agresion Agravada,17.98483687,-66.10996183,Guayama
2016-06-15,10:00:00,6,Apropiacion Ilegal,18.40590258,-66.16209994,Bayamon
2016-06-15,14:00:00,6,Apropiacion Ilegal,18.28744878,-66.76005977,Utuado
2016-06-15,10:48:00,6,Apropiacion Ilegal,18.26934094,-65.96500794,Caguas
2016-06-15,14:05:00,6,Apropiacion Ilegal,18.34215301,-66.19696905,Bayamon
2016-06-15,09:59:00,7,Vehiculo Hurtado,18.35490429,-66.4451994,Arecibo
2016-06-14,19:58:00,6,Apropiacion Ilegal,18.3925616,-66.14223198,Bayamon
2016-06-14,20:00:00,3,Robo,18.37105942,-66.18292434,Bayamon
2016-06-14,03:32:00,9,Otros,NA,NA,Carolina
2016-06-14,12:37:00,6,Apropiacion Ilegal,18.44428153,-66.03114382,Carolina
2016-06-14,12:49:00,6,Apropiacion Ilegal,18.44667316,-66.05402789,San Juan
2016-06-14,11:58:00,4,Agresion Agravada,18.44958009,-66.18048229,Bayamon
2016-06-14,00:43:00,6,Apropiacion Ilegal,18.39810124,-66.15549398,Bayamon
2016-06-14,03:00:00,5,Escalamiento,18.3658154,-66.15749327,Bayamon
2016-06-14,09:25:00,9,Otros,18.36576748,-67.1702262,Aguadilla
2016-06-14,19:17:00,6,Apropiacion Ilegal,18.39965244,-65.99795107,San Juan
2016-06-14,13:55:00,6,Apropiacion Ilegal,18.0079467,-66.60816684,Ponce
2016-06-14,15:45:00,6,Apropiacion Ilegal,18.43188349,-66.55245772,Arecibo
2016-06-14,18:42:00,4,Agresion Agravada,18.43476437,-66.8127958,Arecibo
2016-06-14,23:17:00,6,Apropiacion Ilegal,18.40589603,-66.29923804,Bayamon
2016-06-14,05:00:00,6,Apropiacion Ilegal,18.38340277,-65.95212117,Carolina
2016-06-14,22:56:00,3,Robo,18.45030759,-66.05275972,San Juan
2016-06-14,16:09:00,6,Apropiacion Ilegal,18.40954395,-66.2600562,Bayamon
2016-06-14,21:58:00,6,Apropiacion Ilegal,18.39874356,-66.01704299,San Juan
2016-06-14,01:00:00,9,Otros,NA,NA,Carolina
2016-06-14,09:03:00,3,Robo,18.41501105,-66.07881486,San Juan
2016-06-14,08:30:00,6,Apropiacion Ilegal,18.44383296,-66.56057066,Arecibo
2016-06-14,19:18:00,6,Apropiacion Ilegal,18.43056176,-66.1495546,Bayamon
2016-06-14,01:45:00,7,Vehiculo Hurtado,18.4139414,-66.25363995,Bayamon
2016-06-14,15:30:00,6,Apropiacion Ilegal,18.49216114,-66.79343412,Arecibo
2016-06-14,07:30:00,9,Otros,18.39046903,-65.96004602,Carolina
2016-06-14,14:30:00,6,Apropiacion Ilegal,18.05300528,-66.40387322,Aibonito
2016-06-14,01:00:00,9,Otros,18.39465783,-65.88851352,Carolina
2016-06-14,19:40:00,6,Apropiacion Ilegal,18.04835478,-66.48502859,Ponce
2016-06-14,02:00:00,5,Escalamiento,18.07466079,-66.7830099,Ponce
2016-06-14,09:25:00,9,Otros,NA,NA,Carolina
2016-06-14,07:15:00,7,Vehiculo Hurtado,18.36388592,-66.160889890000007,Bayamon
2016-06-14,10:00:00,6,Apropiacion Ilegal,18.47189238,-66.99108387,Aguadilla
2016-06-14,02:00:00,9,Otros,18.38779595,-67.19511345,Aguadilla
2016-06-14,15:30:00,9,Otros,18.49218419,-66.79338005,Arecibo
2016-06-14,18:55:00,6,Apropiacion Ilegal,18.25319348,-66.330585,Bayamon
2016-06-14,19:33:00,3,Robo,18.36053243,-66.1882461,Bayamon
2016-06-14,09:00:00,9,Otros,18.42922019,-66.01360785,Carolina
2016-06-14,09:47:00,5,Escalamiento,18.19909574,-66.01045373,Caguas
2016-06-14,03:38:00,5,Escalamiento,18.36972799,-66.06657101,San Juan
2016-06-14,18:00:00,6,Apropiacion Ilegal,17.99374534,-66.64558845,Ponce
2016-06-14,13:50:00,5,Escalamiento,18.23188661,-66.02619134,Caguas
2016-06-14,03:30:00,3,Robo,18.23636133,-66.3819799,Aibonito
2016-06-14,14:00:00,9,Otros,18.46937591,-67.06775658,Aguadilla
2016-06-14,15:46:00,9,Otros,18.2944571,-66.87853909,Utuado
2016-06-14,16:53:00,6,Apropiacion Ilegal,18.41986975,-66.15242404,Bayamon
2016-06-14,04:18:00,6,Apropiacion Ilegal,18.18448179,-66.29949619,Aibonito
2016-06-14,16:15:00,6,Apropiacion Ilegal,18.43967747,-66.54064135,Arecibo
2016-06-14,01:30:00,6,Apropiacion Ilegal,18.24796688,-66.0202526,Caguas
2016-06-14,17:00:00,6,Apropiacion Ilegal,18.01028336,-66.61430611,Ponce
2016-06-14,07:15:00,6,Apropiacion Ilegal,18.44090666,-66.12551968,Bayamon
2016-06-14,15:07:00,6,Apropiacion Ilegal,18.42009783,-66.06580861,San Juan
2016-06-14,14:49:00,6,Apropiacion Ilegal,18.23441613,-66.02812129,Caguas
2016-06-14,12:28:00,5,Escalamiento,18.3963397,-65.95996914,Carolina
2016-06-14,23:12:00,5,Escalamiento,18.40627996,-65.96658514,Carolina
2016-06-14,17:00:00,9,Otros,18.38031576,-67.18407228,Aguadilla
2016-06-14,14:00:00,8,Incendio Malicioso,18.43874481,-66.93357571,Arecibo
2016-06-14,11:00:00,9,Otros,18.41046408,-65.99988224,Carolina
2016-06-14,07:22:00,6,Apropiacion Ilegal,18.34006194,-66.31153467,Bayamon
2016-06-14,19:00:00,5,Escalamiento,18.39240716,-66.15766654,Bayamon
2016-06-14,00:00:00,5,Escalamiento,17.97476755,-65.95677079,Guayama
2016-06-14,17:30:00,5,Escalamiento,18.01193024,-66.62596616,Ponce
2016-06-14,05:45:00,6,Apropiacion Ilegal,18.39104761,-65.97362174,Carolina
2016-06-14,11:54:00,6,Apropiacion Ilegal,18.45077321,-66.07267757,San Juan
2016-06-14,16:33:00,6,Apropiacion Ilegal,18.24093976,-66.04311724,Caguas
2016-06-14,22:01:00,6,Apropiacion Ilegal,18.41385955,-66.32831547,Bayamon
2016-06-14,18:00:00,9,Otros,NA,NA,Aguadilla
2016-06-14,22:30:00,6,Apropiacion Ilegal,18.50059619,-67.02481918,Aguadilla
2016-06-14,21:00:00,3,Robo,18.21348094,-65.77568204,Humacao
2016-06-14,21:48:00,6,Apropiacion Ilegal,18.42108178,-66.33579836,Bayamon
2016-06-14,17:33:00,5,Escalamiento,18.48189557,-66.42730418,Bayamon
2016-06-14,21:00:00,2,Violacion,18.01465384,-66.38094629,Ponce
2016-06-14,16:24:00,6,Apropiacion Ilegal,18.41416803,-66.32522036,Bayamon
2016-06-14,22:03:00,6,Apropiacion Ilegal,18.13850607,-66.25445344,Aibonito
2016-06-14,03:28:00,6,Apropiacion Ilegal,18.39413595,-66.1459179,Bayamon
2016-06-14,16:18:00,6,Apropiacion Ilegal,18.44042331,-66.05284395,San Juan
2016-06-14,12:04:00,7,Vehiculo Hurtado,18.45525423,-67.15685919,Aguadilla
2016-06-14,05:00:00,3,Robo,18.37607431,-65.71430201,Fajardo
2016-06-14,14:00:00,9,Otros,18.37026146,-66.01509583,Carolina
2016-06-14,06:15:00,9,Otros,18.4436981,-67.15007357,Aguadilla
2016-06-14,19:00:00,9,Otros,NA,NA,Carolina
2016-06-14,12:00:00,9,Otros,NA,NA,Carolina
2016-06-14,10:00:00,9,Otros,18.39426446,-65.92722786,Carolina
2016-06-14,21:00:00,7,Vehiculo Hurtado,18.41926168,-66.04446638,San Juan
2016-06-14,19:00:00,7,Vehiculo Hurtado,18.32334266,-66.40622605,Arecibo
2016-06-14,17:00:00,9,Otros,18.33599457,-66.99648924,Aguadilla
